game_name,participant ID,trial_no,tool,posx,posy,success,attempt #,Gravity
Chaining,1607,23,obj2,531,26.5,0,4,400
Chaining,1607,23,obj3,57,24.5,0,5,400
Chaining,1607,23,obj1,55,26.5,1,6,400
Table_A,1607,24,obj1,79,53.5,0,1,400
Table_A,1607,24,obj1,354,114.5,0,2,400
Table_A,1607,24,obj2,333,36.5,0,3,400
Table_A,1607,24,obj2,296,34.5,0,4,400
Table_A,1607,24,obj2,257,31.5,0,5,400
Table_A,1607,24,obj1,205,46.5,0,6,400
Table_A,1607,24,obj1,223,50.5,0,7,400
Table_A,1607,24,obj1,397,426.5,0,8,400
Table_A,1607,24,obj1,352,296.5,0,9,400
Table_A,1607,24,obj1,328,289.5,0,10,400
Table_A,1607,24,obj1,89,285.5,0,11,400
Table_A,1607,24,obj3,425,444.5,0,12,400
Launch_A,1607,25,obj1,79,72.5,1,1,400
Towers_B,1607,26,obj2,273,44.5,1,1,400
Bridge,1607,27,obj1,290,61.5,0,1,400
Bridge,1607,27,obj2,328,50.5,0,2,400
Bridge,1607,27,obj1,102,236.5,0,3,400
Bridge,1607,27,obj1,162,159.5,0,4,400
Bridge,1607,27,obj2,382,276.5,0,5,400
Bridge,1607,27,obj1,186,329.5,0,6,400
Bridge,1607,27,obj2,244,292.5,0,7,400
Bridge,1607,27,obj1,295,419.5,0,8,400
Bridge,1607,27,obj2,439,266.5,0,9,400
Bridge,1607,27,obj2,360,220.5,0,10,400
Bridge,1607,27,obj1,398,242.5,0,11,400
Bridge,1607,27,obj3,367,67.5,0,12,400
Catapult,1607,28,obj2,402,266.5,0,1,400
Catapult,1607,28,obj2,406,102.5,1,2,400
Basic,1618,1,obj3,43.5,391,0,1,200
Basic,1618,1,obj1,81.5,358,0,2,200
Basic,1618,1,obj2,75.5,321,1,3,200
Basic_v2,1618,2,obj1,521.5,279,0,1,200
Basic_v2,1618,2,obj1,519.5,31,1,2,200
Table_v2,1618,3,obj1,502.5,125,0,1,200
Table_v2,1618,3,obj2,177.5,378,0,2,200
Table_v2,1618,3,obj2,361.5,157,0,3,200
Table_v2,1618,3,obj1,358.5,552,0,4,200
Table_v2,1618,3,obj1,184.5,552,1,5,200
BalanceUnder,1618,4,obj3,288.5,342,1,1,200
Unsupport,1618,5,obj3,44.5,80,0,1,200
Unsupport,1618,5,obj1,43.5,33,0,2,200
Unsupport,1618,5,obj1,60.5,39,1,3,200
Falling_v2,1618,6,obj1,347.5,359,0,1,200
Falling_v2,1618,6,obj1,324.5,360,0,2,200
Falling_v2,1618,6,obj1,309.5,356,1,3,200
Backup,1618,7,obj1,266.5,32,1,1,200
Table_B,1618,8,obj2,426.5,560,0,1,200
Table_B,1618,8,obj3,252.5,542,0,2,200
Table_B,1618,8,obj3,229.5,518,0,3,200
Table_B,1618,8,obj1,250.5,545,0,4,200
Table_B,1618,8,obj2,251.5,561,0,5,200
Table_B,1618,8,obj1,146.5,334,0,6,200
Table_B,1618,8,obj3,211.5,462,0,7,200
Table_B,1618,8,obj3,435.5,529,0,8,200
Table_B,1618,8,obj1,438.5,544,0,9,200
Table_B,1618,8,obj3,227.5,518,0,10,200
Table_B,1618,8,obj3,211.5,518,0,11,200
Table_B,1618,8,obj1,221.5,61,0,12,200
Shove,1618,9,obj1,379.5,469,1,1,200
Launch_B,1618,10,obj2,108.5,353,0,1,200
Launch_B,1618,10,obj1,117.5,369,0,2,200
Launch_B,1618,10,obj2,103.5,354,0,3,200
Launch_B,1618,10,obj3,144.5,240,0,4,200
Launch_B,1618,10,obj2,113.5,296,0,5,200
Launch_B,1618,10,obj2,115.5,280,0,6,200
Launch_B,1618,10,obj2,125.5,303,0,7,200
Launch_B,1618,10,obj2,128.5,281,0,8,200
Launch_B,1618,10,obj2,114.5,248,0,9,200
Launch_B,1618,10,obj2,128.5,222,0,10,200
Launch_B,1618,10,obj2,129.5,145,1,11,200
Balance,1618,11,obj3,481.5,208,1,1,200
Falling_B,1618,12,obj3,199.5,29,0,1,200
Falling_B,1618,12,obj2,332.5,115,0,2,200
Falling_B,1618,12,obj3,213.5,18,0,3,200
Falling_B,1618,12,obj3,380.5,29,0,4,200
Falling_B,1618,12,obj2,357.5,44,0,5,200
Falling_B,1618,12,obj1,370.5,44,0,6,200
Falling_B,1618,12,obj3,386.5,18,0,7,200
Falling_B,1618,12,obj3,216.5,18,0,8,200
Falling_B,1618,12,obj3,342.5,20,0,9,200
Falling_B,1618,12,obj3,372.5,24,0,10,200
Falling_B,1618,12,obj3,237.5,25,0,11,200
Falling_B,1618,12,obj3,356.5,19,0,12,200
Filler,1618,13,obj3,242.5,218,1,1,200
BridgeAlt,1618,14,obj3,315.5,493,1,1,200
Towers_A,1618,15,obj3,336.5,39,1,1,100
Remove,1618,16,obj3,413.5,278,0,1,100
Remove,1618,16,obj3,333.5,256,1,2,100
Collapse,1618,17,obj1,296.5,34,1,1,100
CatapultAlt,1618,18,obj2,283.5,41,1,1,100
SeeSaw,1618,19,obj1,234.5,552,0,1,100
SeeSaw,1618,19,obj3,320.5,538,0,2,100
SeeSaw,1618,19,obj3,382.5,546,0,3,100
SeeSaw,1618,19,obj2,375.5,549,0,4,100
SeeSaw,1618,19,obj3,389.5,548,0,5,100
SeeSaw,1618,19,obj3,393.5,536,1,6,100
DoubleDown,1618,20,obj2,304.5,30,0,1,100
DoubleDown,1618,20,obj2,360.5,22,0,2,100
DoubleDown,1618,20,obj1,374.5,38,1,3,100
Funnel,1618,21,obj2,74.5,22,1,1,100
Bridge,1618,22,obj1,303.5,543,1,1,400
FridgeMagnet,1618,23,obj2,29.5,24,0,1,400
FridgeMagnet,1618,23,obj1,56.5,32,0,2,400
FridgeMagnet,1618,23,obj3,25.5,16,0,3,400
FridgeMagnet,1618,23,obj2,92.5,70,1,4,400
Towers_B,1618,24,obj3,254.5,107,0,1,400
Towers_B,1618,24,obj3,263.5,35,0,2,400
Towers_B,1618,24,obj3,251.5,36,0,3,400
Towers_B,1618,24,obj2,244.5,44,1,4,400
Chaining,1618,25,obj1,45.5,35,0,1,400
Chaining,1618,25,obj2,543.5,33,0,2,400
Chaining,1618,25,obj1,58.5,30,1,3,400
Catapult,1618,26,obj1,400.5,34,0,1,400
Catapult,1618,26,obj2,400.5,45,1,2,400
Table_A,1618,27,obj2,412.5,565,1,1,400
Launch_A,1618,28,obj2,126.5,22,1,1,400
Basic,1623,1,obj1,79,358,0,1,200
Basic,1623,1,obj2,93,318,0,2,200
Basic,1623,1,obj1,77,367,0,3,200
Basic,1623,1,obj3,53,339,1,4,200
Basic_v2,1623,2,obj3,552,367,0,1,200
Basic_v2,1623,2,obj1,529,272,0,2,200
Basic_v2,1623,2,obj1,531,91,0,3,200
Basic_v2,1623,2,obj1,517,22,1,4,200
Falling_v2,1623,3,obj1,328,71,0,1,200
Falling_v2,1623,3,obj2,350,32,0,2,200
Falling_v2,1623,3,obj2,320,28,0,3,200
Falling_v2,1623,3,obj3,312,43,0,4,200
Falling_v2,1623,3,obj1,293,133,0,5,200
Falling_v2,1623,3,obj1,299,194,0,6,200
Falling_v2,1623,3,obj1,321,39,0,7,200
Falling_v2,1623,3,obj3,301,44,0,8,200
Falling_v2,1623,3,obj3,321,47,0,9,200
Falling_v2,1623,3,obj3,319,45,0,10,200
Falling_v2,1623,3,obj2,316,33,0,11,200
Falling_v2,1623,3,obj1,310,38,1,12,200
Launch_B,1623,4,obj2,80,67,0,1,200
Launch_B,1623,4,obj3,65,55,0,2,200
Launch_B,1623,4,obj1,89,83,0,3,200
Launch_B,1623,4,obj2,84,15,0,4,200
Launch_B,1623,4,obj1,84,39,0,5,200
Launch_B,1623,4,obj1,99,39,0,6,200
Launch_B,1623,4,obj2,45,14,0,7,200
Launch_B,1623,4,obj2,79,12,0,8,200
Launch_B,1623,4,obj3,74,57,0,9,200
Launch_B,1623,4,obj3,75,44,0,10,200
Launch_B,1623,4,obj3,53,44,0,11,200
Launch_B,1623,4,obj3,71,46,1,12,200
Filler,1623,5,obj3,243,177,1,1,200
BridgeAlt,1623,6,obj3,314,454,1,1,200
BalanceUnder,1623,7,obj2,326,188,0,1,200
BalanceUnder,1623,7,obj1,337,333,0,2,200
BalanceUnder,1623,7,obj3,287,324,0,3,200
BalanceUnder,1623,7,obj2,255,326,0,4,200
BalanceUnder,1623,7,obj2,273,326,1,5,200
Falling_B,1623,8,obj2,390,57,0,1,200
Falling_B,1623,8,obj3,386,228,0,2,200
Falling_B,1623,8,obj1,375,166,0,3,200
Falling_B,1623,8,obj1,318,253,0,4,200
Falling_B,1623,8,obj3,316,212,0,5,200
Falling_B,1623,8,obj1,320,163,0,6,200
Falling_B,1623,8,obj2,270,43,0,7,200
Falling_B,1623,8,obj2,223,43,1,8,200
Unsupport,1623,9,obj3,50,82,0,1,200
Unsupport,1623,9,obj2,41,32,0,2,200
Unsupport,1623,9,obj1,54,35,1,3,200
Shove,1623,10,obj1,317,456,0,1,200
Shove,1623,10,obj2,413,102,1,2,200
Balance,1623,11,obj2,294,248,0,1,200
Balance,1623,11,obj1,169,345,0,2,200
Balance,1623,11,obj2,180,358,0,3,200
Balance,1623,11,obj1,163,342,0,4,200
Balance,1623,11,obj3,446,226,0,5,200
Balance,1623,11,obj2,375,214,0,6,200
Balance,1623,11,obj2,312,241,0,7,200
Balance,1623,11,obj3,430,203,0,8,200
Balance,1623,11,obj3,309,235,0,9,200
Balance,1623,11,obj2,393,211,0,10,200
Balance,1623,11,obj2,340,219,0,11,200
Balance,1623,11,obj1,253,231,0,12,200
Table_B,1623,12,obj3,228,516,0,1,200
Table_B,1623,12,obj1,305,542,1,2,200
Table_v2,1623,13,obj3,289,482,0,1,200
Table_v2,1623,13,obj3,292,481,0,2,200
Table_v2,1623,13,obj1,379,510,0,3,200
Table_v2,1623,13,obj3,144,485,0,4,200
Table_v2,1623,13,obj2,137,468,0,5,200
Table_v2,1623,13,obj3,152,485,0,6,200
Table_v2,1623,13,obj3,134,480,0,7,200
Table_v2,1623,13,obj3,145,482,0,8,200
Table_v2,1623,13,obj2,156,491,1,9,200
Backup,1623,14,obj1,450,63,0,1,200
Backup,1623,14,obj2,371,93,0,2,200
Backup,1623,14,obj1,270,135,0,3,200
Backup,1623,14,obj1,252,143,1,4,200
SeeSaw,1623,15,obj1,328,553,0,1,100
SeeSaw,1623,15,obj1,257,552,0,2,100
SeeSaw,1623,15,obj3,55,278,0,3,100
SeeSaw,1623,15,obj1,223,552,0,4,100
SeeSaw,1623,15,obj1,380,555,0,5,100
SeeSaw,1623,15,obj3,327,536,0,6,100
SeeSaw,1623,15,obj1,289,558,0,7,100
SeeSaw,1623,15,obj1,386,554,0,8,100
SeeSaw,1623,15,obj1,414,551,0,9,100
SeeSaw,1623,15,obj1,372,551,0,10,100
SeeSaw,1623,15,obj1,335,551,0,11,100
SeeSaw,1623,15,obj1,325,553,0,12,100
Funnel,1623,16,obj2,89,65,1,1,100
Remove,1623,17,obj1,32,23,1,1,100
CatapultAlt,1623,18,obj2,301,449,0,1,100
CatapultAlt,1623,18,obj1,256,460,0,2,100
CatapultAlt,1623,18,obj2,261,50,1,3,100
Towers_A,1623,19,obj1,375,40,0,1,100
Towers_A,1623,19,obj2,329,44,1,2,100
Collapse,1623,20,obj1,275,33,1,1,100
DoubleDown,1623,21,obj1,397,34,0,1,100
DoubleDown,1623,21,obj1,359,24,1,2,100
Towers_B,1623,22,obj1,299,40,0,1,400
Towers_B,1623,22,obj2,386,41,0,2,400
Towers_B,1623,22,obj2,377,55,0,3,400
Towers_B,1623,22,obj2,364,400,0,4,400
Towers_B,1623,22,obj1,333,49,0,5,400
Towers_B,1623,22,obj2,259,45,1,6,400
Chaining,1623,23,obj2,544,36,0,1,400
Chaining,1623,23,obj3,541,339,0,2,400
Chaining,1623,23,obj2,534,72,0,3,400
Chaining,1623,23,obj1,543,35,0,4,400
Chaining,1623,23,obj3,534,29,0,5,400
Chaining,1623,23,obj2,564,29,0,6,400
Chaining,1623,23,obj2,534,35,0,7,400
Chaining,1623,23,obj2,553,37,0,8,400
Chaining,1623,23,obj1,532,28,0,9,400
Chaining,1623,23,obj1,553,94,0,10,400
Chaining,1623,23,obj2,563,392,0,11,400
Chaining,1623,23,obj2,562,28,0,12,400
Catapult,1623,24,obj2,409,56,1,1,400
FridgeMagnet,1623,25,obj1,332,39,0,1,400
FridgeMagnet,1623,25,obj1,366,41,0,2,400
FridgeMagnet,1623,25,obj2,340,29,0,3,400
FridgeMagnet,1623,25,obj2,42,31,1,4,400
Launch_A,1623,26,obj1,46,34,1,1,400
Table_A,1623,27,obj1,309,541,0,1,400
Table_A,1623,27,obj3,230,516,0,2,400
Table_A,1623,27,obj1,360,541,0,3,400
Table_A,1623,27,obj1,325,544,0,4,400
Table_A,1623,27,obj1,297,544,0,5,400
Table_A,1623,27,obj1,321,544,0,6,400
Table_A,1623,27,obj1,323,550,0,7,400
Table_A,1623,27,obj1,315,550,0,8,400
Table_A,1623,27,obj1,311,541,0,9,400
Table_A,1623,27,obj1,320,541,0,10,400
Table_A,1623,27,obj3,240,518,0,11,400
Table_A,1623,27,obj3,213,518,0,12,400
Bridge,1623,28,obj1,565,224,0,1,400
Bridge,1623,28,obj1,297,536,1,2,400
Basic,1624,1,obj2,96.5,377.5,0,1,200
Basic,1624,1,obj3,88.5,364.5,1,2,200
Basic_v2,1624,2,obj1,489.5,354.5,0,1,200
Basic_v2,1624,2,obj2,517.5,360.5,0,2,200
Basic_v2,1624,2,obj3,507.5,355.5,0,3,200
Basic_v2,1624,2,obj1,490.5,352.5,0,4,200
Basic_v2,1624,2,obj1,529.5,373.5,0,5,200
Basic_v2,1624,2,obj3,499.5,367.5,0,6,200
Basic_v2,1624,2,obj3,493.5,353.5,0,7,200
Basic_v2,1624,2,obj2,509.5,350.5,0,8,200
Basic_v2,1624,2,obj1,519.5,367.5,0,9,200
Basic_v2,1624,2,obj1,505.5,354.5,0,10,200
Basic_v2,1624,2,obj1,518.5,364.5,0,11,200
Basic_v2,1624,2,obj3,511.5,361.5,0,12,200
Launch_B,1624,3,obj1,118.5,368.5,0,1,200
Launch_B,1624,3,obj1,122.5,365.5,0,2,200
Launch_B,1624,3,obj2,145.5,364.5,0,3,200
Launch_B,1624,3,obj3,146.5,300.5,0,4,200
Launch_B,1624,3,obj1,120.5,366.5,0,5,200
Launch_B,1624,3,obj1,131.5,294.5,0,6,200
Launch_B,1624,3,obj1,120.5,365.5,0,7,200
Launch_B,1624,3,obj2,155.5,389.5,0,8,200
Launch_B,1624,3,obj3,124.5,325.5,0,9,200
Launch_B,1624,3,obj3,153.5,290.5,0,10,200
Launch_B,1624,3,obj1,122.5,365.5,0,11,200
Launch_B,1624,3,obj1,122.5,365.5,0,12,200
Shove,1624,4,obj3,360.5,17.5,0,1,200
Shove,1624,4,obj3,387.5,18.5,0,2,200
Shove,1624,4,obj1,428.5,60.5,1,3,200
Table_v2,1624,5,obj3,503.5,336.5,0,1,200
Table_v2,1624,5,obj1,504.5,295.5,0,2,200
Table_v2,1624,5,obj3,522.5,344.5,0,3,200
Table_v2,1624,5,obj2,511.5,327.5,0,4,200
Table_v2,1624,5,obj1,519.5,316.5,0,5,200
Table_v2,1624,5,obj2,500.5,327.5,0,6,200
Table_v2,1624,5,obj3,524.5,348.5,0,7,200
Table_v2,1624,5,obj1,524.5,315.5,0,8,200
Table_v2,1624,5,obj1,506.5,301.5,0,9,200
Table_v2,1624,5,obj2,523.5,336.5,0,10,200
Table_v2,1624,5,obj1,508.5,310.5,0,11,200
Table_v2,1624,5,obj3,510.5,330.5,0,12,200
Unsupport,1624,6,obj1,539.5,32.5,0,1,200
Unsupport,1624,6,obj3,76.5,32.5,0,2,200
Unsupport,1624,6,obj1,84.5,33.5,0,3,200
Unsupport,1624,6,obj2,46.5,37.5,0,4,200
Unsupport,1624,6,obj2,40.5,33.5,0,5,200
Unsupport,1624,6,obj1,86.5,33.5,0,6,200
Unsupport,1624,6,obj1,118.5,88.5,1,7,200
Falling_B,1624,7,obj1,273.5,44.5,0,1,200
Falling_B,1624,7,obj2,237.5,43.5,0,2,200
Falling_B,1624,7,obj1,251.5,57.5,0,3,200
Falling_B,1624,7,obj2,189.5,47.5,0,4,200
Falling_B,1624,7,obj1,227.5,43.5,0,5,200
Falling_B,1624,7,obj3,409.5,16.5,0,6,200
Falling_B,1624,7,obj2,386.5,42.5,0,7,200
Falling_B,1624,7,obj2,347.5,44.5,0,8,200
Falling_B,1624,7,obj1,369.5,38.5,0,9,200
Falling_B,1624,7,obj1,362.5,131.5,0,10,200
Falling_B,1624,7,obj1,413.5,39.5,0,11,200
Falling_B,1624,7,obj1,389.5,38.5,0,12,200
Table_B,1624,8,obj1,152.5,64.5,0,1,200
Table_B,1624,8,obj3,138.5,375.5,0,2,200
Table_B,1624,8,obj2,120.5,393.5,0,3,200
Table_B,1624,8,obj1,181.5,415.5,0,4,200
Table_B,1624,8,obj3,191.5,466.5,0,5,200
Table_B,1624,8,obj2,458.5,494.5,0,6,200
Table_B,1624,8,obj3,447.5,519.5,0,7,200
Table_B,1624,8,obj2,437.5,526.5,0,8,200
Table_B,1624,8,obj1,439.5,543.5,0,9,200
Table_B,1624,8,obj2,364.5,542.5,0,10,200
Table_B,1624,8,obj1,301.5,545.5,1,11,200
Balance,1624,9,obj2,250.5,217.5,0,1,200
Balance,1624,9,obj1,243.5,243.5,0,2,200
Balance,1624,9,obj3,215.5,194.5,0,3,200
Balance,1624,9,obj2,267.5,217.5,0,4,200
Balance,1624,9,obj1,237.5,201.5,1,5,200
BalanceUnder,1624,10,obj3,322.5,325.5,0,1,200
BalanceUnder,1624,10,obj1,347.5,349.5,1,2,200
Backup,1624,11,obj2,252.5,44.5,0,1,200
Backup,1624,11,obj1,265.5,167.5,0,2,200
Backup,1624,11,obj1,254.5,27.5,0,3,200
Backup,1624,11,obj3,279.5,77.5,0,4,200
Backup,1624,11,obj2,273.5,154.5,0,5,200
Backup,1624,11,obj1,227.5,32.5,0,6,200
Backup,1624,11,obj1,275.5,33.5,1,7,200
BridgeAlt,1624,12,obj1,24.5,44.5,1,1,200
Falling_v2,1624,13,obj3,334.5,46.5,0,1,200
Falling_v2,1624,13,obj2,336.5,27.5,0,2,200
Falling_v2,1624,13,obj3,302.5,45.5,0,3,200
Falling_v2,1624,13,obj1,335.5,35.5,0,4,200
Falling_v2,1624,13,obj1,300.5,35.5,0,5,200
Falling_v2,1624,13,obj3,327.5,47.5,0,6,200
Falling_v2,1624,13,obj2,316.5,32.5,0,7,200
Falling_v2,1624,13,obj1,316.5,34.5,0,8,200
Falling_v2,1624,13,obj3,313.5,124.5,0,9,200
Falling_v2,1624,13,obj3,331.5,219.5,0,10,200
Falling_v2,1624,13,obj3,320.5,42.5,0,11,200
Falling_v2,1624,13,obj2,345.5,263.5,0,12,200
Filler,1624,14,obj2,53.5,67.5,0,1,200
Filler,1624,14,obj3,242.5,174.5,1,2,200
CatapultAlt,1624,15,obj1,509.5,431.5,0,1,100
CatapultAlt,1624,15,obj2,239.5,418.5,0,2,100
CatapultAlt,1624,15,obj2,240.5,78.5,0,3,100
CatapultAlt,1624,15,obj2,236.5,38.5,0,4,100
CatapultAlt,1624,15,obj3,241.5,482.5,0,5,100
CatapultAlt,1624,15,obj1,231.5,478.5,0,6,100
CatapultAlt,1624,15,obj2,255.5,40.5,0,7,100
CatapultAlt,1624,15,obj2,248.5,38.5,0,8,100
CatapultAlt,1624,15,obj2,236.5,38.5,0,9,100
CatapultAlt,1624,15,obj2,242.5,355.5,0,10,100
CatapultAlt,1624,15,obj2,236.5,295.5,0,11,100
CatapultAlt,1624,15,obj2,237.5,236.5,0,12,100
Funnel,1624,16,obj1,170.5,51.5,0,1,100
Funnel,1624,16,obj2,23.5,26.5,1,2,100
Remove,1624,17,obj1,34.5,47.5,0,1,100
Remove,1624,17,obj3,21.5,24.5,1,2,100
Collapse,1624,18,obj1,547.5,28.5,0,1,100
Collapse,1624,18,obj2,538.5,107.5,0,2,100
Collapse,1624,18,obj1,527.5,29.5,0,3,100
Collapse,1624,18,obj1,285.5,30.5,1,4,100
DoubleDown,1624,19,obj1,303.5,33.5,0,1,100
DoubleDown,1624,19,obj1,319.5,32.5,0,2,100
DoubleDown,1624,19,obj3,374.5,28.5,0,3,100
DoubleDown,1624,19,obj1,348.5,64.5,0,4,100
DoubleDown,1624,19,obj1,307.5,39.5,0,5,100
DoubleDown,1624,19,obj2,330.5,59.5,0,6,100
DoubleDown,1624,19,obj3,362.5,57.5,0,7,100
DoubleDown,1624,19,obj1,370.5,415.5,0,8,100
DoubleDown,1624,19,obj1,379.5,24.5,1,9,100
SeeSaw,1624,20,obj1,16.5,44.5,0,1,100
SeeSaw,1624,20,obj2,319.5,543.5,1,2,100
Towers_A,1624,21,obj1,335.5,45.5,1,1,100
FridgeMagnet,1624,22,obj2,21.5,22.5,0,1,400
FridgeMagnet,1624,22,obj2,25.5,21.5,1,2,400
Chaining,1624,23,obj1,59.5,36.5,1,1,400
Launch_A,1624,24,obj1,112.5,40.5,0,1,400
Launch_A,1624,24,obj2,85.5,259.5,1,2,400
Bridge,1624,25,obj1,554.5,54.5,0,1,400
Bridge,1624,25,obj1,302.5,539.5,1,2,400
Catapult,1624,26,obj2,182.5,52.5,0,1,400
Catapult,1624,26,obj2,454.5,264.5,1,2,400
Towers_B,1624,27,obj1,258.5,66.5,0,1,400
Towers_B,1624,27,obj2,280.5,38.5,0,2,400
Towers_B,1624,27,obj1,294.5,42.5,0,3,400
Towers_B,1624,27,obj3,301.5,34.5,0,4,400
Towers_B,1624,27,obj1,260.5,45.5,0,5,400
Towers_B,1624,27,obj1,251.5,38.5,0,6,400
Towers_B,1624,27,obj1,242.5,39.5,1,7,400
Table_A,1624,28,obj1,430.5,541.5,0,1,400
Table_A,1624,28,obj2,435.5,565.5,1,2,400
Basic,1897,1,obj1,82,64,0,1,200
Basic,1897,1,obj1,63,105,0,2,200
Basic,1897,1,obj1,97,108,0,3,200
Basic,1897,1,obj2,95,96,0,4,200
Basic,1897,1,obj1,90,90,0,5,200
Basic,1897,1,obj1,71,154,1,6,200
Basic_v2,1897,2,obj1,550,39,0,1,200
Basic_v2,1897,2,obj1,513,50,1,2,200
Launch_B,1897,3,obj1,104,152,0,1,200
Launch_B,1897,3,obj3,61,210,0,2,200
Launch_B,1897,3,obj2,68,216,0,3,200
Launch_B,1897,3,obj3,71,198,0,4,200
Launch_B,1897,3,obj1,93,159,0,5,200
Launch_B,1897,3,obj2,63,128,0,6,200
Launch_B,1897,3,obj2,81,203,0,7,200
Launch_B,1897,3,obj3,61,202,0,8,200
Launch_B,1897,3,obj3,79,201,0,9,200
Launch_B,1897,3,obj2,85,122,0,10,200
Launch_B,1897,3,obj3,72,192,0,11,200
Launch_B,1897,3,obj3,83,163,0,12,200
Shove,1897,4,obj1,372,267,1,1,200
Falling_B,1897,5,obj1,365,63,0,1,200
Falling_B,1897,5,obj1,379,41,0,2,200
Falling_B,1897,5,obj1,330,68,0,3,200
Falling_B,1897,5,obj3,373,96,0,4,200
Falling_B,1897,5,obj1,382,84,0,5,200
Falling_B,1897,5,obj1,383,46,0,6,200
Falling_B,1897,5,obj1,373,73,0,7,200
Falling_B,1897,5,obj2,351,77,0,8,200
Falling_B,1897,5,obj2,379,118,0,9,200
Falling_B,1897,5,obj2,357,85,0,10,200
Falling_B,1897,5,obj2,382,95,0,11,200
Falling_B,1897,5,obj2,354,105,0,12,200
BridgeAlt,1897,6,obj3,310,441,0,1,200
BridgeAlt,1897,6,obj3,313,451,1,2,200
Backup,1897,7,obj1,264,74,1,1,200
Table_B,1897,8,obj2,436,340,0,1,200
Table_B,1897,8,obj1,444,370,0,2,200
Table_B,1897,8,obj3,437,526,0,3,200
Table_B,1897,8,obj1,242,386,0,4,200
Table_B,1897,8,obj2,434,545,0,5,200
Table_B,1897,8,obj1,437,352,0,6,200
Table_B,1897,8,obj3,446,440,0,7,200
Table_B,1897,8,obj3,388,520,0,8,200
Table_B,1897,8,obj3,311,518,0,9,200
Table_B,1897,8,obj3,264,517,0,11,200
Table_B,1897,8,obj2,271,527,0,12,200
Unsupport,1897,9,obj1,63,42,1,1,200
Filler,1897,10,obj3,254,162,0,1,200
Filler,1897,10,obj3,245,176,1,2,200
Falling_v2,1897,11,obj2,304,352,1,1,200
Balance,1897,12,obj1,339,242,0,1,200
Balance,1897,12,obj3,434,200,0,2,200
Balance,1897,12,obj2,364,224,0,3,200
Balance,1897,12,obj2,334,217,0,4,200
Balance,1897,12,obj1,357,203,0,5,200
Balance,1897,12,obj3,252,216,0,6,200
Balance,1897,12,obj1,189,444,0,7,200
Balance,1897,12,obj2,192,418,0,8,200
Balance,1897,12,obj2,178,421,0,9,200
Balance,1897,12,obj2,186,420,0,10,200
Balance,1897,12,obj1,183,454,0,11,200
Balance,1897,12,obj2,209,382,0,12,200
Table_v2,1897,13,obj2,220,521,0,1,200
Table_v2,1897,13,obj1,216,515,1,2,200
BalanceUnder,1897,14,obj3,258,274,0,1,200
BalanceUnder,1897,14,obj3,283,270,1,2,200
CatapultAlt,1897,15,obj2,310,44,1,1,100
Remove,1897,16,obj3,37,33,0,1,100
Remove,1897,16,obj1,360,93,0,2,100
Remove,1897,16,obj2,430,63,0,3,100
Remove,1897,16,obj2,420,111,0,4,100
Remove,1897,16,obj2,420,125,0,5,100
Remove,1897,16,obj2,413,125,0,6,100
Remove,1897,16,obj2,418,84,0,7,100
Remove,1897,16,obj2,323,206,1,8,100
Funnel,1897,17,obj2,143,24,1,1,100
Collapse,1897,18,obj2,282,312,0,1,100
Collapse,1897,18,obj1,286,228,1,2,100
Towers_A,1897,19,obj1,327,202,1,1,100
DoubleDown,1897,20,obj1,383,45,1,1,100
SeeSaw,1897,21,obj3,320,538,0,1,100
SeeSaw,1897,21,obj2,325,547,1,2,100
Towers_B,1897,22,obj1,329,87,0,1,400
Towers_B,1897,22,obj1,353,94,0,2,400
Towers_B,1897,22,obj2,316,109,0,3,400
Towers_B,1897,22,obj2,299,142,0,4,400
Towers_B,1897,22,obj2,295,116,0,5,400
Towers_B,1897,22,obj2,284,113,0,6,400
Towers_B,1897,22,obj3,319,139,0,7,400
Towers_B,1897,22,obj2,328,148,0,8,400
Towers_B,1897,22,obj2,323,146,0,9,400
Towers_B,1897,22,obj1,362,156,0,10,400
Towers_B,1897,22,obj2,288,181,0,11,400
Towers_B,1897,22,obj2,272,181,1,12,400
Catapult,1897,23,obj3,388,213,0,1,400
Catapult,1897,23,obj2,380,186,1,2,400
Launch_A,1897,24,obj1,91,183,1,1,400
Chaining,1897,25,obj1,41,48,0,1,400
Chaining,1897,25,obj1,52,57,1,2,400
FridgeMagnet,1897,26,obj2,133,41,1,1,400
Table_A,1897,27,obj2,381,543,1,1,400
Bridge,1897,28,obj1,298,544,1,1,400
Basic,1969,1,obj3,129,320,0,1,200
Basic,1969,1,obj3,45,375,0,2,200
Basic,1969,1,obj3,73,364,0,3,200
Basic,1969,1,obj1,107,336,0,4,200
Basic,1969,1,obj2,317,387,0,5,200
Basic,1969,1,obj2,102,102,1,6,200
Basic_v2,1969,2,obj2,505,30,0,1,200
Basic_v2,1969,2,obj2,531,263,0,2,200
Basic_v2,1969,2,obj2,521,152,0,3,200
Basic_v2,1969,2,obj1,524,158,0,4,200
Basic_v2,1969,2,obj1,520,24,1,5,200
BridgeAlt,1969,3,obj2,30,24,0,1,200
BridgeAlt,1969,3,obj1,95,50,0,2,200
BridgeAlt,1969,3,obj3,317,277,1,3,200
Launch_B,1969,4,obj2,337,328,0,1,200
Launch_B,1969,4,obj1,342,278,0,2,200
Launch_B,1969,4,obj1,137,248,0,3,200
Launch_B,1969,4,obj2,101,384,0,4,200
